,UUID,CREATE_TIME,UPDATE_TIME,SENDER,MESSAGE,SEND_TIME,GROUP_NAME,GROUP_ID,labels
8305,0751918a-3859-4dea-a139-253e9d0067ce,2023/2/1 18:34:22,,11041,"[【8月9日（今天）下午华泰证券广场核酸检测专场温馨提醒】
核酸检测地点：华泰证券广场3号楼1楼职工之家
核酸检测时间：今天下午13：30-16：00
时间安排：13：30-14：15（信息技术部），其余各单位请于14：15-16：00前往。
注意事项：
1、请提前下载我的南京APP，注册成功后进入首页：城市--核酸检测--身份码，现场直接扫码进行检测。
2、人员健康码为绿码。
3、如接种疫苗不满48小时，请勿进行核酸检测！
4、请大家有序前往，戴好口罩，检测全过程须与他人保持安全距离。
感谢大家对公司防疫工作的支持！]",2022-08-09 11:12:50,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8306,e30f3da7-4dca-4c26-b660-836e9499f0e8,2023/2/1 18:34:22,,16781,"[“ 请教一下，开发商同事注册蓝湖无法收到邮件，这个如何解决 ”
------
,  蒋老师我私聊你]",2022-08-09 11:18:33,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8307,4489cef3-104e-48b0-b413-4228853a23cf,2023/2/1 18:34:22,,15399,[请问目前Apache社区的网站不让访问了吗],2022-08-09 11:19:04,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8308,4e772ace-c467-4c27-8a22-6e1307a4d3ba,2023/2/1 18:34:22,,20141,[张敏],2022-08-09 11:29:11,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8135,da8534fc-2f95-443e-ae6c-39f99b2cb8cc,2023/2/1 18:34:21,,14957,[Screenshot_20220809_130606_com.htsc.enterprise.link.jpg],2022-08-09 13:06:29,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8136,104e42ea-bf12-49ab-9011-f7cf9c962760,2023/2/1 18:34:21,,14957,[会议预订弹出红色框，无法提交，哪位老师帮忙看看],2022-08-09 13:07:03,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8480,fbf20be2-38db-4f4c-b7b0-d6f48e7c61be,2023/2/1 18:34:25,,6048,"[“ 会议预订弹出红色框，无法提交，哪位老师帮忙看看 ”
------
,  你找下刘田甲]",2022-08-09 13:13:16,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8137,cdd104ff-63c4-4d84-9bec-b1cf765dc590,2023/2/1 18:34:21,,14205,[咨询一下，这个github是不允许访问还是什么情况？],2022-08-09 13:30:16,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8481,55da9326-9a67-417a-9e85-7df7067b1a72,2023/2/1 18:34:25,,19351,[jira打不开了？],2022-08-09 13:43:39,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7934,a3d123c4-7631-40dc-a2c8-4233ba644ae3,2023/2/1 18:34:18,,20162,[请问 jira 现在是不是有问题？],2022-08-09 13:43:44,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8482,d4ca1d67-2035-4e3f-8e2d-cc70bab8720c,2023/2/1 18:34:25,,19971,[企业微信截图_16600238943257.png],2022-08-09 13:44:56,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7935,48b91f10-4695-41c6-8e25-40a93fb8c6b6,2023/2/1 18:34:18,,19971,[jira down了],2022-08-09 13:45:11,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8138,2c5213c1-5467-4e4b-876f-43a1c93ca899,2023/2/1 18:34:21,,15335,[正在看],2022-08-09 13:45:39,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7936,8123088d-5d7a-466f-b42e-6d5da9170092,2023/2/1 18:34:18,,12190,[这会员工之家核酸排队不多，大家可以尽快过去],2022-08-09 13:53:12,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8483,ab944078-d076-419d-a4ce-73dd872e561a,2023/2/1 18:34:25,,19160,[手机领客移动网络收不到消息，一直是“收取中。。。”，切换到电信网络就没有问题，这个可以联系哪位老师呢],2022-08-09 13:56:25,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7937,57e9d4e0-ee3b-48cd-8edb-337eb3053145,2023/2/1 18:34:18,,16302,[请问一下，hvv结束后，通过oa申请的VPN，访问相关的环境还有时间限制不。],2022-08-09 13:56:41,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8139,70291903-f4bd-4e93-a479-b01c79fac9ca,2023/2/1 18:34:21,,15574,[gitlab突然登不上了，用的oa密码，wiki，jira都没问题，上午还是好的],2022-08-09 13:58:44,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8484,66168268-6911-4603-ba35-207f8a1c302d,2023/2/1 18:34:25,,15335,"[“gitlab突然登不上了，用的oa密码，wiki，jira都没问题，上午还是好的”
------
, 霍老师，私聊]",2022-08-09 13:59:57,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7938,962ea597-77ad-44fe-945b-664e268b5a6e,2023/2/1 18:34:18,,16211,[我也是 gitlab做了什么调整吗？],2022-08-09 14:07:32,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8485,1fe11d02-92a2-407d-8f8d-c7d7979ad2b2,2023/2/1 18:34:25,,19971,[jira又挂了 ],2022-08-09 14:10:25,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7939,b462ccc3-9329-4a5f-a345-86d700faabc2,2023/2/1 18:34:18,,15335,[正在恢复中],2022-08-09 14:11:12,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8486,82f1e1b1-cedd-45fe-8a7f-43bc12f50108,2023/2/1 18:34:25,,18773,[徐老师恢复了知会一下，多谢],2022-08-09 14:13:43,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8140,4189d328-caad-4fee-8ab2-3c56784b315d,2023/2/1 18:34:21,,15335,"[“@徐鹏 徐老师恢复了知会一下，多谢”
------
, jira已恢复]",2022-08-09 14:14:06,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8141,7afb936a-927a-45e4-b050-2a9e0db8917f,2023/2/1 18:34:21,,18773,[gitlab],2022-08-09 14:14:25,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8487,57d280dd-5d46-4d01-8e86-f2f25c5c2be0,2023/2/1 18:34:25,,11517,[http://168.64.6.135/index.html#/independent/flow/worldmap/view],2022-08-09 14:46:35,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7942,07f56110-ba6e-42b0-ac45-f866ca590398,2023/2/1 18:34:18,,18478,[WPS卡住打不开文档，这个咨询下哪位老师？],2022-08-09 15:47:49,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7943,1324e986-4406-4601-b75e-5b1bf717920a,2023/2/1 18:34:18,,18196,[大家有没有遇到过xftp传文件最后进度卡住？],2022-08-09 16:00:28,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8142,f2ed4857-2e31-4c5c-9b66-4484250bc715,2023/2/1 18:34:21,,14775,[请问云端学院的技术问题（有些视频无法播放）问哪位老师？],2022-08-09 16:01:49,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7944,b996c9e7-10f9-47fb-ab21-860ef13d58f6,2023/2/1 18:34:18,,15455,[jira],2022-08-09 16:18:00,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7945,30c23656-01da-450c-a116-b24764d12cbb,2023/2/1 18:34:18,,15455,[jira访问不了了],2022-08-09 16:18:14,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7946,9e2111a8-c472-4ae8-a583-55d9d8287fb5,2023/2/1 18:34:18,,19944,[+1],2022-08-09 16:18:27,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8143,15ec9195-33dd-4dec-b30a-82d28c4420fd,2023/2/1 18:34:21,,10650,[ATP],2022-08-09 16:18:51,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8144,b3be8e69-b8d7-48a3-86cf-05e55ca48fe4,2023/2/1 18:34:22,,15335,"[“jira访问不了了”
------
, 陆老师，我联系你]",2022-08-09 16:30:46,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8286,a5417bf6-1382-42fb-afb4-bd2dff7edb38,2023/2/1 18:34:22,,18478,"[“ 结束任务重新开 ”
------
,  操作了很多次还是不行]",2022-08-09 17:21:44,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8488,61378ca1-1242-4357-a90c-82d306331b1a,2023/2/1 18:34:26,,19882,[各位老师好 请问 Apollo 有问题进不去 需要联系哪位老师？],2022-08-09 17:30:20,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7947,4e958eb2-2742-4c0a-91b0-ff6b5583fc7b,2023/2/1 18:34:18,,15587,[我联系您],2022-08-09 17:30:53,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7948,ee024fc0-1f29-4027-bae2-624162b663ad,2023/2/1 18:34:18,,19882,[感谢],2022-08-09 17:31:51,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8679,47406d4c-379c-4a87-8009-7b4e174a0850,2023/2/1 18:34:30,,15335,"[各位老师好，最近经常收到反馈gitlab登不上，主要两种情况
1、提示密码不对，经分析大部分是由于用户被ladp锁了，导致登不了，后续遇到此问题请大家等待5分钟自动解锁后再尝试，同时排查一下账号有没有配置自动登录的地方，要及时修改；
2、如果直接提示账号被锁（ Your account is locked），请第一时间联系我们进行处理，谢谢~]",2022-08-09 18:00:04,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8677,cfa8de01-4a92-48fe-88e2-c8f819a8462c,2023/2/1 18:34:30,,19877,[各位老师好，请问钉钉群里面的文件加载失败需要联系哪位老师？],2022-08-09 19:07:35,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8680,a8f7a941-f91e-4981-9e69-c0eb9dec016e,2023/2/1 18:34:30,,19877,[企业微信截图_16600432508710.png],2022-08-09 19:07:36,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8678,c80ad6ae-f865-4400-9dd5-77c281e787c7,2023/2/1 18:34:30,,18843,[云端学院加载不出文档了],2022-08-09 20:35:26,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8681,ad351d5f-b81c-467c-bc5b-82cc2c6047b8,2023/2/1 18:34:30,,18843,[clipbord_1660048503259.png],2022-08-09 20:35:26,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8324,b061b9ce-8555-41e9-af12-0314650df1ce,2023/2/1 18:34:25,,18843,[现在哦了],2022-08-09 21:20:43,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8831,a8f720f8-8c5b-42a8-8d1f-11ce50d279b9,2023/2/1 18:34:31,,2150,[2153247744599551493.jpg],2022-08-10 08:21:32,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8517,ac28632e-5988-45a7-a91f-f3eaeeddac58,2023/2/1 18:34:27,,2150,[请问是哪位误停了，麻烦挪下],2022-08-10 08:21:56,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7923,0eb9f3dc-3419-4d26-8f0d-b749c3b7c40e,2023/2/1 18:34:16,,19147,[请问申请pycharm专业版 可以联系正版化小组哪位老师？],2022-08-10 09:16:21,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8832,4c919b9d-783b-4f46-bcc0-40df2fe9e977,2023/2/1 18:34:31,,15580,"[1.办理内容：电信老用户续约（也可新办号）                      2.办理时间：8月10日-8月12日（周三-周五）9:30~16:30
3.办理地点：华泰证券4号楼4楼连廊
4.需携带：员工本人身份证 + 工作证                                    咨询时间：工作日8:30-11:30、14:30-17:00电信服务经理：左倩，18900662213。]",2022-08-10 09:17:19,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7924,586d1072-1a6c-4d32-b208-d61143c357ba,2023/2/1 18:34:16,,15580,"[1.办理内容：电信老用户续约（也可新办号）                      2.办理时间：8月10日-8月12日（周三-周五）9:30~16:30
3.办理地点：华泰证券4号楼4楼连廊
4.需携带：员工本人身份证 + 工作证                                    咨询时间：工作日8:30-11:30、14:30-17:00电信服务经理：左倩，18900662213。]",2022-08-10 09:17:32,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7926,c6a0d9d5-06c4-4299-9ff7-77cc308456f3,2023/2/1 18:34:16,,15594,"[“ 请问申请pycharm专业版 可以联系正版化小组哪位老师？ ”
------
,  您可以先通过0A办事大厅-IT审批-正版软件申请流程做申请。]",2022-08-10 09:20:36,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7925,154d55c0-fe21-4c9d-a5ff-648c4d7ddb40,2023/2/1 18:34:16,,10480,今日大讲堂直播中，看毛剑老师如何从一线员工成长为技术大咖,2022-08-10 09:20:36,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8518,278a2144-27f3-4873-ae88-eaef7e45b4d7,2023/2/1 18:34:27,,19741,[好了],2022-08-10 09:32:21,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8519,320b8983-3160-425c-867e-1a85d84f6a39,2023/2/1 18:34:27,,18478,[请问下gitlab负责人是哪位老师？],2022-08-10 09:45:50,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8833,423d43dc-44eb-4f75-9b39-e353bab9a4ec,2023/2/1 18:34:31,,10316,[徐鹏],2022-08-10 09:47:13,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7928,58982e80-1761-4c08-b80f-a0e9ae5f8ac6,2023/2/1 18:34:16,,18478,"[“ @魏盼徐鹏 ”
------
,  好的，谢谢]",2022-08-10 09:47:34,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7929,89d0e1f3-ae93-4767-bf48-6917c6c487a4,2023/2/1 18:34:16,,15318,[想下载一些公司的办公软件，是不是有个网盘？可以请教哪位老师？],2022-08-10 10:01:58,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7917,2bf31732-f28d-4a82-8b20-1b27f486560a,2023/2/1 18:34:15,,19657,[还是得确定一下，统计维度是按直播间还是直播场次],2022-08-10 11:24:28,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8685,cc7a5b65-8bcf-4f5b-bd05-d418223564df,2023/2/1 18:34:31,,20439,[请问云桌面终端软件管家下载软件老是自动暂停是怎么回事？该请教哪位老师？],2022-08-10 13:33:08,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8101,a91a5c0a-5509-410d-9eee-fd8ed4545a06,2023/2/1 18:34:20,,20439,[screen_shot_1660109399289.png],2022-08-10 13:33:09,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8102,6cc96539-7bb0-4a29-a462-225b93c49859,2023/2/1 18:34:20,,19666,[请问哪位老师有xshell7的激活码吗？],2022-08-10 13:42:22,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7918,c525b1e1-6c4c-467b-8683-0c64cc13ab53,2023/2/1 18:34:16,,20030,[私聊],2022-08-10 13:46:08,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8686,7584a7da-6034-4b65-801e-241d7d40ac7c,2023/2/1 18:34:31,,20743,"[“ 请问哪位老师有xshell7的激活码吗？ ”
------
,  同问，“正版软件流程”里提流程看不到流程状态]",2022-08-10 13:48:31,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8104,fcf5303b-e1db-4f4b-83e9-7de379ab7817,2023/2/1 18:34:20,,19666,[企业微信截图_1660110831846.png],2022-08-10 13:54:26,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8103,431c0e4f-31f3-4004-9afb-4cb778998f74,2023/2/1 18:34:20,,19666,[点击正版软件申请之后跳转到这个界面，一直显示账号密码错误],2022-08-10 13:54:26,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8105,20546785-d28a-4cd3-b1bb-c80c24c28306,2023/2/1 18:34:20,,19666,[有哪位老师知道怎么处理吗],2022-08-10 13:54:58,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8106,c92ffb7b-3178-49cb-8354-767a70e14064,2023/2/1 18:34:20,,12901,[从办事大厅，IT审批类模块进入],2022-08-10 13:56:35,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8107,10a9cc3d-0019-4a7b-a7c5-d87cd2d925a7,2023/2/1 18:34:20,,19666,"[“ 从办事大厅，IT审批类模块进入@朱江涛 ”
------
,  可以了，谢谢鲁老师]",2022-08-10 14:00:18,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8108,5d0c4b29-eb12-4d16-a19a-e22ba55a2a95,2023/2/1 18:34:20,,15355,"[“ “ 请问哪位老师有xshell7的激活码吗？ ”
------
@朱江涛 同问，“正版软件流程”里提流程看不到流程状态 ”
------
,  已发起的流程可以在 门户-待办-已办 中查询]",2022-08-10 14:01:09,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8687,2e578b08-8641-40ca-a42c-205f285431c6,2023/2/1 18:34:31,,19325,[咨询一下各位老师，互联网云桌面登录不上了],2022-08-10 14:02:37,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7919,b60df5f4-c5d8-4b3d-bec9-807cd07de931,2023/2/1 18:34:16,,20743,[好的，谢谢],2022-08-10 14:03:21,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7920,d5d97626-9664-46fc-a42e-a1375d494322,2023/2/1 18:34:16,,19325,[18125751242639240516.jpg],2022-08-10 14:06:18,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8688,f80f8835-e9c2-4b57-8d3a-216e43870023,2023/2/1 18:34:31,,14300,[d838cd93cbad8f88a4062a21507960c6.jpg],2022-08-10 14:55:21,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8689,15fe702a-3cf2-4db6-89dd-54c1d369d8c3,2023/2/1 18:34:31,,14300,[请问一下，铃客每天都会白屏卡死有办法解决吗],2022-08-10 14:55:47,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8690,3b055835-9b92-4796-95bd-9b655f405196,2023/2/1 18:34:31,,15355,[这些都没有通过token调用过是吧],2022-08-10 14:56:22,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7921,3580f431-ca25-496f-85dc-e293c6d7f17e,2023/2/1 18:34:16,,20251,[低代码平台的问题找哪位老师],2022-08-10 15:32:49,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8109,cd87270b-3e62-4964-92eb-875275040e76,2023/2/1 18:34:20,,18209,"[“低代码平台的问题找哪位老师”
------
, 联系我吧，私聊哈。]",2022-08-10 15:33:13,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8691,0516a346-a653-430d-8240-ed81afa0f077,2023/2/1 18:34:31,,20251,[好滴],2022-08-10 15:33:23,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7922,293fce09-ff2b-4778-958e-9aeb25d127b7,2023/2/1 18:34:16,,16596,[集中式存储SSD],2022-08-10 15:51:50,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8675,c367c31f-6921-42bf-a867-bb707b4893f6,2023/2/1 18:34:30,,11355,[6650840285421218082.jpg],2022-08-10 17:10:35,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7930,f10bb50c-8006-4605-82db-73ccefdbcab2,2023/2/1 18:34:16,,11355,[桌面领客启动一片白],2022-08-10 17:10:48,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8662,bc6498c6-d0f8-4fe1-96b0-18001034cbfa,2023/2/1 18:34:28,,11355,[哪位老师能帮看看],2022-08-10 17:11:29,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8676,be0f88c5-394e-4e66-b95a-1b5d66c9c299,2023/2/1 18:34:30,,15754,[张老师我私您],2022-08-10 17:12:59,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8663,0b10c515-8af8-4681-9755-671692de5e79,2023/2/1 18:34:28,,13151,[三楼连廊能闻到很重的装修味道],2022-08-10 18:27:01,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7915,a6aeca91-3db0-4a6d-aa10-c9b20d6ee746,2023/2/1 18:34:15,,1776,[1660180121863.jpg],2022-08-11 09:09:04,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8847,dfef9f2f-cd1d-4254-b24e-d25a707d2262,2023/2/1 18:34:34,,1776,[1660180121863.jpg],2022-08-11 09:09:04,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8118,15b29806-2532-4f22-bfaa-47e6b5c90765,2023/2/1 18:34:21,,1776,[四号楼一楼的冰箱内还有部分冷饮，有需要的自取。],2022-08-11 09:09:18,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7756,4d501b84-2faa-4aad-ac53-024633fef7e5,2023/2/1 18:34:13,,1776,[四号楼一楼的冰箱内还有部分冷饮，有需要的自取。],2022-08-11 09:09:18,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8848,7bf449fb-5885-43a1-8618-c217f2ccaf88,2023/2/1 18:34:34,,19336,[企业微信截图_16601808171688.png],2022-08-11 09:20:20,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8661,4cd65bb1-b909-43c6-a601-28e18c2dba27,2023/2/1 18:34:28,,19336,[企业微信截图_16601808171688.png],2022-08-11 09:20:20,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7753,8ae33323-410f-4c86-aab1-5724fec88c41,2023/2/1 18:34:13,,19336,[pass平台jira的版本错乱了，哪位老师帮忙看下],2022-08-11 09:20:44,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
8119,db1c08dc-d085-4a76-b90a-48172f053063,2023/2/1 18:34:21,,19336,[pass平台jira的版本错乱了，哪位老师帮忙看下],2022-08-11 09:20:44,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7754,1864adc1-26d1-4d94-9a1c-5720db9d2058,2023/2/1 18:34:13,,12950,[私聊吧],2022-08-11 09:21:31,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8120,a00c1cbb-71fe-45c1-9b36-5def372813b9,2023/2/1 18:34:21,,12950,[私聊吧],2022-08-11 09:21:31,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7769,cfd8ff69-842a-4a00-a376-46d5d5189576,2023/2/1 18:34:15,,13147,[铃客经常白屏和卡死，找哪位老师？],2022-08-11 11:00:44,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7768,565e8d44-d8f4-4db9-8c59-a96ac4d80d3b,2023/2/1 18:34:15,,13147,[铃客经常白屏和卡死，找哪位老师？],2022-08-11 11:00:44,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7759,27223bb0-2d5e-4bc2-8d77-27c7967ed653,2023/2/1 18:34:14,,19768,[同问],2022-08-11 11:00:57,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8110,baffa5de-f955-4863-990f-520a7a44b213,2023/2/1 18:34:20,,19768,[同问],2022-08-11 11:00:57,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7770,db870cd7-62e4-4e2a-981f-1c918ef638ae,2023/2/1 18:34:15,,15186,[+1],2022-08-11 11:01:04,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8111,91dbac38-9324-4de1-b8f9-b644bda61059,2023/2/1 18:34:20,,15186,[+1],2022-08-11 11:01:04,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7771,181d28fc-c1c2-4c16-ba43-741c48ecd482,2023/2/1 18:34:15,,20251,[+1],2022-08-11 11:01:10,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8115,90652748-8228-4a0e-b249-9192c9fc7650,2023/2/1 18:34:21,,20251,[+1],2022-08-11 11:01:10,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8112,fe031967-0e9e-41fd-8425-52ee2f105bb1,2023/2/1 18:34:20,,16446,"[“ 铃客经常白屏和卡死，找哪位老师？ ”
------
,  联系一下“铃客服务”]",2022-08-11 11:03:09,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7760,cf952b02-e51f-415e-9f00-1710e64bd27e,2023/2/1 18:34:14,,16446,"[“ 铃客经常白屏和卡死，找哪位老师？ ”
------
,  联系一下“铃客服务”]",2022-08-11 11:03:09,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
8113,48093632-704b-4420-b71d-0928fe2553bc,2023/2/1 18:34:20,,20196,[企业微信截图_1660188343595.png],2022-08-11 11:25:49,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7764,b2139314-88db-4066-97c0-455fdb0fb36e,2023/2/1 18:34:14,,20196,[企业微信截图_1660188343595.png],2022-08-11 11:25:49,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
